qid,r1,r2,Controversial question
374335,2.6,4.0,False
374360,2.2,4.4,False
374366,4.2,4.8,True
374383,1.0,1.0,False
374387,4.2,4.6,True
374403,1.0,2.2,False
374423,1.0,1.75,False
374433,1.0,2.2,False
374437,1.2,1.4,False
374440,1.0,2.0,False
374449,1.8,3.4,False
374480,1.6,3.4,False
374481,1.2,2.8,False
374500,1.4,3.0,False
374518,2.4,3.4,False
374534,1.6,2.8,False
374542,1.4,2.6,False
374571,1.0,1.2,False
374572,2.2,2.6,False
374579,1.0,1.4,False
374640,2.0,3.6,False
374659,1.2,2.2,False
374678,2.0,2.8,False
374680,1.4,2.8,False
374693,2.8,4.2,False
374712,1.2,2.8,False
374755,2.4,3.2,False
374756,2.2,3.2,False
374804,1.6,2.2,False
374808,1.0,2.4,False
374817,2.2,3.0,False
374847,1.25,2.5,False
374873,1.6,2.8,False
374874,1.4,2.8,False
374876,1.0,1.0,False
374880,1.4,2.8,False
374887,1.2,1.4,False
374930,1.8,2.4,False
374969,1.8,3.4,False
374971,1.4,1.8,False
375013,3.0,3.6,False
375016,4.4,4.8,True
375062,1.2,1.8,False
375077,1.8,2.0,False
375120,1.6,2.2,False
375130,1.8,2.2,False
375137,2.4,3.8,False
375141,1.0,2.0,False
375143,2.0,2.8,False
375153,1.0,1.2,False
375157,1.2,2.0,False
375160,2.2,2.4,False
375163,4.0,4.4,True
375175,1.2,2.4,False
375178,1.0,2.8,False
375194,3.2,4.0,False
375197,1.4,2.8,False
375200,1.8,2.6,False
375215,2.8,4.2,False
375239,4.8,4.8,True
375279,3.6,3.8,False
375308,3.6,4.4,False
375333,1.2,2.4,False
375334,1.0,1.66666666666667,False
375340,2.0,3.0,False
375375,3.2,4.2,False
375377,3.6,4.2,False
375388,1.0,1.25,False
375398,2.0,2.2,False
375405,2.0,2.8,False
375412,1.4,2.8,False
375432,3.6,4.4,False
375434,1.0,1.0,False
375442,1.25,2.5,False
375444,1.2,2.4,False
375466,4.0,4.6,True
375474,3.4,4.0,False
375501,1.0,1.2,False
375516,3.4,4.2,False
375539,1.8,3.0,False
375563,1.2,2.8,False
375579,1.6,2.6,False
375610,2.0,3.2,False
375617,1.2,2.8,False
375623,1.8,3.4,False
375627,1.8,3.4,False
375649,1.8,2.0,False
375684,1.0,3.0,False
375696,1.6,2.6,False
375704,2.8,4.0,False
375705,1.25,2.25,False
375718,1.8,3.2,False
375736,2.8,4.0,False
375758,1.2,2.6,False
375760,1.0,1.8,False
375784,3.8,4.4,False
375829,1.0,2.2,False
375852,1.4,1.6,False
375874,1.4,1.6,False
375876,3.4,4.4,False
375887,1.0,1.5,False
375898,1.8,3.0,False
375900,2.2,2.2,False
375905,1.2,1.2,False
375923,2.0,3.6666666666666705,False
375934,1.2,1.8,False
375972,1.25,2.25,False
375994,1.0,2.8,False
376001,1.0,1.6,False
376017,2.8,3.6,False
376074,1.6,2.4,False
376110,1.6,2.4,False
376116,3.4,4.0,False
376139,2.0,1.0,False
376150,1.6,3.4,False
376162,2.0,2.0,False
376168,2.6,3.2,False
376182,1.6,3.4,False
376194,1.8,3.2,False
376198,4.6,4.6,True
376200,1.2,1.4,False
376206,2.0,3.2,False
376208,2.0,3.0,False
376214,3.8,4.2,False
376217,2.2,4.4,False
376225,1.0,3.2,False
376234,1.8,2.8,False
376245,1.4,3.2,False
376263,3.0,3.2,False
376279,2.0,3.4,False
376283,1.75,2.0,False
376289,2.0,2.6,False
376308,1.2,2.2,False
376311,1.0,2.0,False
376376,2.0,4.0,False
376393,3.2,3.8,False
376432,1.2,3.0,False
376456,2.0,3.0,False
376487,3.2,3.6,False
376521,2.6,3.4,False
376536,1.0,1.2,False
376555,1.75,2.5,False
376563,2.4,3.6,False
376567,2.2,4.0,False
376570,2.8,3.6,False
376603,2.0,3.0,False
376615,2.4,3.4,False
376657,1.0,1.25,False
376659,1.2,2.4,False
376667,2.8,3.6,False
376696,3.0,4.0,False
376736,1.2,1.4,False
376738,3.6,4.0,False
376743,1.0,2.0,False
376754,2.0,2.8,False
376768,1.8,1.8,False
376771,1.2,2.4,False
376817,1.6,3.0,False
376826,1.4,3.0,False
376835,1.6,2.4,False
376844,4.6,4.8,True
376856,3.2,3.8,False
376857,3.0,4.0,False
376874,1.8,3.2,False
376875,1.0,2.6,False
376881,2.8,3.8,False
376906,2.8,3.8,False
376907,1.8,3.2,False
376943,1.2,3.6,False
376948,1.8,3.0,False
376970,1.6,2.0,False
376980,1.4,2.2,False
376995,1.6,3.2,False
377011,1.6,1.8,False
377012,3.0,4.2,False
377021,1.2,1.8,False
377068,1.4,2.8,False
377070,2.4,3.0,False
377082,3.0,3.6,False
377085,3.2,4.0,False
377128,1.4,1.8,False
377180,1.6,3.0,False
377189,1.2,3.2,False
377194,2.0,3.8,False
377217,1.2,1.4,False
377225,1.0,1.8,False
377242,1.4,3.8,False
377298,4.6,4.8,True
377316,1.8,2.8,False
377401,4.2,4.6,True
377410,1.0,1.25,False
377479,3.0,4.2,False
377481,1.4,1.8,False
377484,1.8,2.4,False
377543,1.2,2.0,False
377547,2.2,3.0,False
377554,4.2,4.8,True
377564,1.2,3.6,False
377569,1.4,2.4,False
377579,2.2,3.8,False
377596,4.2,4.6,True
377602,1.2,3.4,False
377645,1.25,2.5,False
377651,1.0,1.8,False
377656,1.4,2.6,False
377662,1.2,3.6,False
377663,1.6,3.2,False
377669,1.4,2.6,False
377676,1.2,1.8,False
377678,2.4,2.6,False
377697,1.8,3.2,False
377713,4.6,4.8,True
377715,1.4,2.8,False
377720,1.0,2.4,False
377760,2.5,3.25,False
377768,3.2,4.0,False
377787,1.6,3.0,False
377789,3.0,4.4,False
377811,2.8,3.8,False
377819,1.4,2.2,False
377820,1.2,2.2,False
377830,1.6,2.4,False
377839,1.4,2.6,False
377846,2.0,3.6,False
377897,4.0,4.2,True
377899,5.0,5.0,True
377906,1.75,3.0,False
377923,1.25,2.0,False
377928,2.2,3.0,False
377951,3.0,3.4,False
377955,1.8,2.8,False
377971,3.4,4.4,False
377974,1.6,2.6,False
377981,3.0,3.6,False
377998,4.2,4.4,True
378002,1.2,2.4,False
378003,2.0,3.2,False
378007,1.8,3.6,False
378012,1.6,2.0,False
378018,1.4,2.8,False
378038,1.2,2.2,False
378055,2.4,3.6,False
378057,2.4,3.6,False
378104,3.8,4.6,False
378110,4.2,4.8,True
378156,2.8,3.8,False
378173,1.2,3.0,False
378181,2.6,4.0,False
378187,1.25,1.75,False
378192,2.0,2.2,False
378213,1.0,1.4,False
378221,1.0,2.6,False
378239,1.6,2.4,False
378247,3.0,3.4,False
378252,1.25,2.0,False
378263,1.0,1.2,False
378277,3.6,4.2,False
378287,1.8,2.2,False
378304,1.0,2.8,False
378345,1.0,1.6,False
378351,3.2,3.6,False
378362,2.2,2.2,False
378367,2.8,3.4,False
378457,1.75,2.75,False
378469,1.8,2.2,False
378479,2.0,2.8,False
378494,1.2,3.2,False
378503,3.2,4.6,False
378505,1.2,1.6,False
378509,2.0,4.0,False
378532,3.6,3.6,False
378552,2.2,3.2,False
378618,1.6,2.6,False
378628,1.4,3.0,False
378658,1.0,1.8,False
378660,3.6,4.8,False
378723,4.0,4.6,True
378776,1.6,2.4,False
378786,1.4,1.4,False
378793,1.8,2.6,False
378808,2.2,2.8,False
378811,4.6,4.6,True
378814,1.0,3.0,False
378829,1.0,2.0,False
378851,3.4,3.6,False
378854,1.6,2.2,False
378858,1.6,3.0,False
378860,2.2,2.8,False
378877,2.0,3.2,False
378879,1.2,2.6,False
378912,2.4,3.6,False
378925,1.5,2.5,False
378930,4.2,4.4,True
378946,4.2,3.4,False
378953,1.2,2.0,False
378960,3.0,4.0,False
378973,1.0,1.33333333333333,False
378985,2.0,3.6,False
379015,4.0,4.0,True
379016,3.25,4.25,False
379034,1.6,2.6,False
379042,1.8,3.0,False
379062,2.6,4.0,False
379080,2.0,4.0,False
379107,1.2,3.2,False
379109,3.6,4.2,False
379159,1.0,2.0,False
379173,2.2,3.4,False
379176,3.6,4.6,False
379182,4.2,4.2,True
379184,1.6,2.4,False
379203,1.25,2.0,False
379232,1.2,1.8,False
379234,3.2,3.8,False
379242,2.2,3.4,False
379262,1.0,1.75,False
379271,3.8,3.8,False
379275,1.8,3.2,False
379280,3.6,4.8,False
379303,1.6,2.4,False
379314,1.2,3.8,False
379335,2.0,3.0,False
379338,3.2,3.8,False
379346,2.0,2.6,False
379360,1.4,1.8,False
379376,1.4,2.6,False
379383,1.66666666666667,2.0,False
379397,2.6,2.8,False
379399,1.8,3.6,False
379434,1.2,2.0,False
379456,1.4,2.6,False
379483,1.2,2.0,False
379491,1.0,1.6,False
379524,2.0,2.4,False
379533,5.0,5.0,True
379583,3.0,3.0,False
379600,4.4,4.8,True
379615,2.0,2.8,False
379651,1.4,2.2,False
379687,1.0,2.25,False
379691,2.4,3.2,False
379706,1.5,2.75,False
379725,1.8,3.0,False
379741,1.8,3.0,False
379750,1.2,1.8,False
379754,2.5,3.0,False
379781,1.6,2.6,False
379789,1.0,2.0,False
379794,1.5,2.75,False
379799,1.8,3.4,False
379807,3.6,4.8,False
379862,2.8,3.8,False
379894,1.6,3.4,False
379913,1.2,1.6,False
379923,2.2,3.2,False
379928,1.0,1.4,False
379946,1.8,2.8,False
379963,2.6,4.0,False
380011,1.2,1.6,False
380015,1.2,2.2,False
380017,1.0,1.0,False
380021,1.6,3.0,False
380036,1.0,1.8,False
380039,2.0,3.8,False
380049,1.0,1.0,False
380071,1.2,3.2,False
380105,4.2,5.0,True
380148,3.4,3.4,False
380160,2.2,3.2,False
380176,1.0,1.4,False
380191,1.6,2.8,False
380205,2.4,3.0,False
380237,2.6,4.2,False
380271,3.2,4.0,False
380283,1.2,3.6,False
380313,2.8,3.6,False
380315,2.6,3.4,False
380320,2.0,3.0,False
380334,2.0,3.0,False
380390,2.0,2.4,False
380418,1.8,4.0,False
380457,3.8,4.8,False
380474,2.4,3.8,False
380514,2.4,3.2,False
380528,1.4,3.0,False
380533,1.8,3.2,False
380537,2.0,2.8,False
380552,1.0,2.8,False
380562,1.2,2.2,False
380564,2.4,4.2,False
380580,1.8,3.2,False
380603,1.8,2.4,False
380616,1.66666666666667,2.33333333333333,False
380626,1.8,2.4,False
380627,2.0,2.4,False
380628,1.2,1.4,False
380642,2.4,3.0,False
380647,1.6,2.2,False
380676,1.0,2.8,False
380688,2.0,3.2,False
380705,2.0,3.0,False
380727,1.6,2.2,False
380765,1.0,1.2,False
380769,1.25,2.0,False
380793,1.2,2.0,False
380795,3.5,4.75,False
380807,1.5,3.0,False
380823,1.6,2.4,False
380832,1.2,3.2,False
380849,2.0,2.6,False
380865,2.2,2.2,False
380902,3.0,3.8,False
380924,1.2,2.0,False
380944,1.0,1.2,False
380949,3.0,4.0,False
380963,1.8,2.8,False
380987,4.0,4.2,True
381006,3.6,4.4,False
381029,3.0,3.8,False
381040,1.4,2.0,False
381069,2.2,3.0,False
381083,1.2,2.4,False
381088,1.0,1.8,False
381123,2.6,3.6,False
381140,1.6,2.8,False
381181,2.8,2.8,False
381202,2.0,3.6,False
381215,1.8,2.4,False
381244,2.0,3.8,False
381264,1.4,1.6,False
381272,1.0,2.8,False
381303,1.4,2.2,False
381329,2.0,3.2,False
381338,3.8,4.2,False
381353,1.4,1.8,False
381359,3.8,4.8,False
381378,1.8,3.2,False
381388,1.4,2.8,False
381390,3.2,3.4,False
381397,3.4,4.2,False
381399,1.25,1.5,False
381403,1.4,2.0,False
381440,2.0,2.4,False
381481,1.2,3.2,False
381501,2.0,2.6,False
381507,3.8,4.0,False
381513,4.0,4.6,True
381526,1.2,2.2,False
381533,2.0,3.2,False
381549,1.0,1.4,False
381553,4.4,4.4,True
381582,1.2,1.6,False
381587,2.2,3.4,False
381602,1.0,2.4,False
381662,3.4,4.4,False
381673,2.8,4.0,False
381696,3.4,4.4,False
381720,1.8,2.8,False
381745,2.4,4.0,False
381756,2.2,2.4,False
381774,1.0,2.6,False
381783,1.2,2.8,False
381796,1.4,2.4,False
381811,1.4,2.2,False
381873,1.0,1.4,False
381918,2.2,3.8,False
381921,1.0,3.2,False
381945,1.2,3.0,False
381951,3.8,4.4,False
381961,4.6,4.8,True
381986,1.0,2.2,False
381994,2.4,3.6,False
382005,1.2,2.2,False
382011,1.2,1.8,False
382032,4.0,4.6,True
382053,1.4,2.6,False
382061,1.8,3.0,False
382077,1.4,2.8,False
382081,3.2,2.6,False
382088,1.25,2.0,False
382103,1.0,3.25,False
382110,1.8,4.0,False
382155,3.8,4.4,False
382166,3.6,3.8,False
382168,1.0,1.2,False
382170,1.2,1.4,False
382177,2.0,3.0,False
382194,2.0,3.0,False
382198,1.2,3.2,False
382205,1.0,2.0,False
382207,2.0,3.0,False
382243,1.8,3.6,False
382260,1.2,2.0,False
382266,4.2,4.8,True
382276,2.0,3.0,False
382278,2.8,3.6,False
382343,1.2,2.6,False
382347,1.4,3.4,False
382355,1.4,2.2,False
382398,1.6,3.0,False
382411,2.2,3.4,False
382449,2.4,3.2,False
382460,1.6,3.2,False
382471,1.0,1.8,False
382477,1.0,1.6,False
382480,2.0,3.4,False
382491,2.8,2.8,False
382540,1.0,2.2,False
382566,2.2,2.8,False
382590,1.0,1.8,False
382599,1.66666666666667,2.66666666666667,False
382618,2.6,3.2,False
382649,2.0,3.0,False
382654,2.5,3.75,False
382684,4.6,4.6,True
382700,2.4,3.2,False
382707,2.4,3.6,False
382711,1.6,2.0,False
382721,2.6,4.4,False
382729,1.6,2.8,False
382732,1.4,2.0,False
382744,1.8,2.0,False
382750,1.0,1.0,False
382779,1.6,2.4,False
382787,1.2,3.4,False
382797,1.0,2.8,False
382801,2.4,3.4,False
382848,1.6,2.0,False
382869,3.6,4.2,False
382878,1.2,2.8,False
382916,3.4,4.4,False
382971,2.4,3.6,False
382979,2.2,3.0,False
382992,1.0,1.4,False
383010,3.4,4.4,False
383040,1.8,3.4,False
383049,2.0,2.8,False
383068,1.4,1.8,False
383073,2.2,2.6,False
383075,1.8,2.2,False
383089,3.2,4.8,False
383091,1.0,2.0,False
383100,2.25,3.25,False
383102,2.6,3.6,False
383140,1.5,2.5,False
383142,3.0,4.0,False
383151,1.0,1.6,False
383162,1.2,2.2,False
383182,1.6,3.2,False
383204,1.6,1.4,False
383216,2.8,3.4,False
383242,1.6,1.6,False
383249,3.4,4.6,False
383252,3.4,4.4,False
383296,2.6,4.4,False
383309,1.4,2.0,False
383321,1.0,2.0,False
383338,3.0,4.0,False
383369,1.4,2.8,False
383394,1.0,2.5,False
383416,2.5,4.0,False
383456,2.0,4.2,False
383460,1.0,1.4,False
383469,1.4,2.8,False
383471,2.4,3.2,False
383480,4.0,4.4,True
383502,2.6,2.8,False
383508,2.2,4.0,False
383512,1.2,2.2,False
383537,2.0,2.4,False
383566,2.0,3.0,False
383569,4.0,3.4,False
383594,1.4,2.6,False
383596,3.2,4.4,False
383601,1.6,2.2,False
383615,1.6,2.4,False
383617,3.2,3.6,False
383621,4.2,3.6,False
383641,1.8,2.4,False
383643,2.0,3.4,False
383649,1.0,1.8,False
383683,2.6,2.0,False
383699,2.4,3.8,False
383704,2.0,3.2,False
383723,2.6,3.8,False
383746,2.4,3.8,False
383769,1.6,2.0,False
383810,1.0,1.4,False
383827,1.4,3.2,False
383845,2.0,3.0,False
383853,1.2,2.4,False
383862,1.0,3.4,False
383874,1.6,2.8,False
383880,3.2,4.0,False
383912,1.0,1.4,False
383948,3.4,3.6,False
383952,1.25,2.0,False
383953,3.8,3.8,False
383955,2.6,3.8,False
383969,2.2,3.8,False
383982,2.4,2.4,False
383992,1.4,3.4,False
384030,3.0,4.2,False
384042,2.2,3.6,False
384060,1.2,2.4,False
384105,2.2,3.4,False
384106,1.8,3.0,False
384137,1.2,1.6,False
384148,1.0,1.6,False
384151,1.0,1.2,False
384157,1.2,1.6,False
384166,3.4,4.0,False
384192,1.4,2.0,False
384196,2.0,2.6,False
384226,2.4,3.0,False
384271,1.8,2.6,False
384292,3.8,4.2,False
384312,1.8,2.6,False
384373,3.0,3.2,False
384386,2.4,3.4,False
384405,1.25,2.5,False
384412,2.8,3.6,False
384413,2.8,4.0,False
384425,1.8,2.4,False
384429,2.0,2.8,False
384431,1.6,2.6,False
384468,1.2,2.0,False
384505,2.4,3.4,False
384521,2.6,2.4,False
384552,1.6,2.8,False
384593,3.0,4.0,False
384597,1.4,2.4,False
384599,1.2,1.4,False
384605,4.8,5.0,True
384665,2.0,2.75,False
384667,3.0,3.6,False
384670,2.0,3.8,False
384680,1.4,2.6,False
384682,3.2,3.6,False
384707,1.2,1.4,False
384710,3.4,4.4,False
384714,2.0,2.8,False
384726,1.2,2.2,False
384766,1.0,3.25,False
384772,3.8,4.2,False
384791,1.4,1.6,False
384836,4.0,4.6,True
384853,4.0,4.6,True
384861,1.0,1.8,False
384862,1.4,2.6,False
384894,3.0,4.0,False
384902,3.25,4.0,False
384904,1.5,1.75,False
384911,3.2,4.0,False
384913,3.2,4.4,False
384931,1.0,1.8,False
384961,2.2,3.2,False
384964,1.0,1.0,False
384972,3.0,3.8,False
384992,1.6,2.6,False
385001,2.8,3.4,False
385009,1.4,1.8,False
385021,1.0,2.2,False
385027,2.4,3.8,False
385066,1.75,3.0,False
385126,2.2,3.0,False
385144,2.0,3.0,False
385178,1.4,1.8,False
385185,2.2,3.4,False
385187,1.66666666666667,3.33333333333333,False
385194,3.2,3.8,False
385196,1.4,3.0,False
385239,1.0,3.0,False
385297,3.6,4.6,False
385300,1.5,3.5,False
385308,3.8,4.2,False
385340,2.0,3.6,False
385394,1.0,2.5,False
385413,1.8,3.0,False
385420,1.0,2.25,False
385425,4.2,4.4,True
385440,2.6,2.8,False
385461,1.0,1.2,False
385469,1.2,2.6,False
385488,1.8,2.2,False
385550,2.2,3.8,False
385558,2.2,3.0,False
385622,3.0,3.8,False
385626,2.8,3.6,False
385635,2.8,3.2,False
385637,1.8,3.2,False
385638,2.0,3.4,False
385692,1.4,2.8,False
385695,1.2,2.0,False
385719,1.6,2.6,False
385752,1.2,1.4,False
385766,2.0,3.0,False
385774,2.6,2.8,False
385784,1.25,2.25,False
385790,4.0,4.4,True
385826,1.2,2.8,False
385831,3.6,4.8,False
385837,1.6,1.8,False
385842,1.4,2.2,False
385844,1.4,3.4,False
385855,2.4,3.0,False
385877,1.2,3.0,False
385881,3.0,3.8,False
385891,4.2,4.6,True
385897,1.2,2.2,False
385926,4.4,4.6,True
385928,1.4,1.6,False
385933,2.6,2.8,False
385937,1.4,2.8,False
385956,2.6,3.4,False
386025,2.0,3.25,False
386033,1.0,2.0,False
386035,4.6,4.8,True
386046,1.0,1.6,False
386096,3.6,3.6,False
386122,2.0,3.75,False
386125,1.0,1.33333333333333,False
386144,1.0,2.4,False
386146,1.6,3.0,False
386164,3.8,4.4,False
386173,3.8,4.6,False
386213,1.2,1.4,False
386222,1.4,2.4,False
386235,2.6,3.4,False
386237,3.8,4.6,False
386250,1.6,3.2,False
386281,2.0,3.25,False
386282,3.4,4.2,False
386285,2.8,3.6,False
386287,1.4,1.8,False
386297,3.2,4.0,False
386311,1.2,1.8,False
386365,1.2,2.4,False
386377,1.0,1.8,False
386399,2.4,3.0,False
386411,2.4,3.0,False
386436,1.0,1.6,False
386445,1.2,2.8,False
386464,3.4,4.2,False
386470,1.2,1.6,False
386473,2.0,3.2,False
386475,1.8,3.2,False
386490,1.2,1.4,False
386507,3.6,4.2,False
386523,3.2,3.8,False
386527,1.2,2.0,False
386533,2.2,3.0,False
386545,1.2,1.6,False
386547,1.4,3.4,False
386552,3.4,4.2,False
386585,4.6,4.6,True
386605,1.8,3.8,False
386613,3.6,4.6,False
386614,4.4,4.8,True
386627,2.25,2.5,False
386645,3.6,4.8,False
386652,1.6,3.8,False
386670,1.0,1.6,False
386674,1.2,1.6,False
386698,2.8,4.0,False
386700,1.4,1.6,False
386707,1.6,1.8,False
386725,4.2,4.6,True
386745,1.2,2.0,False
386770,1.0,2.2,False
386784,1.2,3.0,False
386796,1.4,2.2,False
386814,2.6,3.6,False
386830,2.0,3.0,False
386909,2.0,3.2,False
386911,2.6,3.8,False
386926,2.2,3.8,False
386947,1.4,2.0,False
386953,2.0,3.4,False
386970,1.4,2.2,False
386978,3.0,3.0,False
386988,1.2,2.0,False
387009,1.0,2.4,False
387048,1.0,2.5,False
387061,2.4,3.4,False
387076,4.6,4.8,True
387081,1.8,3.8,False
387095,1.0,2.0,False
387096,1.6,1.8,False
387122,4.0,4.6,True
387128,1.0,1.8,False
387136,3.0,4.2,False
387157,1.4,2.0,False
387167,1.2,1.8,False
387169,1.2,2.2,False
387175,3.2,3.6,False
387197,2.6,3.4,False
387200,1.8,3.4,False
387226,3.0,3.6,False
387228,2.4,3.8,False
387245,1.8,2.8,False
387265,1.0,2.0,False
387343,1.4,2.8,False
387372,1.6,3.0,False
387375,1.6,3.4,False
387414,2.0,3.8,False
387422,3.4,4.4,False
387432,2.2,4.2,False
387448,2.0,2.8,False
387515,2.4,3.2,False
387522,2.6,3.6,False
387533,2.0,3.8,False
387539,2.8,3.6,False
387591,1.0,2.6,False
387594,2.2,3.0,False
387596,1.8,3.0,False
387610,1.0,1.75,False
387613,3.2,4.4,False
387618,1.6,2.6,False
387640,4.0,4.8,True
387660,2.6,3.6,False
387692,3.0,3.2,False
387702,2.4,3.0,False
387715,2.4,4.4,False
387753,2.0,2.6,False
387785,1.8,3.2,False
387828,4.4,4.8,True
387844,2.2,3.6,False
387852,4.2,4.6,True
387867,3.6,4.2,False
387916,1.2,3.6,False
387954,1.0,2.0,False
387967,1.4,2.2,False
387974,1.2,1.2,False
387992,5.0,5.0,True
388009,2.0,2.75,False
388011,3.4,4.2,False
388018,1.4,3.4,False
388032,2.6,2.6,False
388053,1.8,4.0,False
388054,1.6,3.0,False
388057,1.4,2.6,False
388083,2.6,2.8,False
388115,1.2,1.8,False
388117,1.2,2.2,False
388134,1.0,1.2,False
388145,1.6,2.6,False
388146,1.2,2.0,False
388153,1.6,2.4,False
388159,1.2,2.0,False
388161,2.6,3.8,False
388165,2.6,3.2,False
388182,1.2,2.4,False
388191,3.6,4.6,False
388261,2.6,3.6,False
388277,3.0,4.6,False
388279,2.4,3.8,False
388350,1.8,3.0,False
388380,3.6,3.6,False
388433,2.25,3.0,False
388453,3.2,3.6,False
388461,1.0,1.0,False
388483,3.4,4.2,False
388491,1.8,3.2,False
388496,1.0,2.25,False
388500,2.0,2.2,False
388529,1.8,2.0,False
388530,2.8,3.2,False
388548,2.4,3.6,False
388553,1.2,1.6,False
388555,1.2,4.0,False
388557,2.8,3.6,False
388568,4.4,3.6,False
388584,2.25,2.75,False
388586,2.6,3.0,False
388590,1.0,2.2,False
388607,1.0,3.8,False
388619,1.6,2.6,False
388627,1.6,1.6,False
388651,1.8,3.8,False
388652,1.0,1.4,False
388664,1.25,1.75,False
388666,1.6,3.8,False
388677,1.0,1.5,False
388679,3.8,3.8,False
388697,1.0,2.25,False
388708,2.8,2.8,False
388715,2.8,4.2,False
388750,1.0,1.2,False
388766,1.8,2.6,False
388768,1.8,2.0,False
388784,1.8,2.6,False
388797,2.2,4.0,False
388801,1.4,2.4,False
388862,1.0,1.0,False
388870,1.2,3.6,False
388884,1.0,1.6,False
388890,1.4,2.2,False
388897,1.0,1.75,False
388921,3.4,4.0,False
388952,2.0,3.4,False
388977,2.0,2.6,False
388990,2.2,3.4,False
389017,1.8,3.2,False
389043,1.5,1.75,False
389052,1.0,1.2,False
389089,1.25,1.75,False
389092,1.6,2.8,False
389094,3.6,4.0,False
389099,2.0,2.6,False
389113,1.0,1.6,False
389152,2.2,3.4,False
389162,1.8,2.0,False
389165,3.4,3.8,False
389215,3.6,4.6,False
389245,2.8,3.8,False
389299,3.25,3.0,False
389315,1.4,2.8,False
389336,2.6,4.4,False
389387,1.2,2.6,False
389395,1.0,2.8,False
389399,1.4,2.8,False
389424,1.0,2.4,False
389437,2.4,2.6,False
389449,1.0,2.4,False
389481,2.2,3.6,False
389515,2.8,3.8,False
389519,1.6,2.4,False
389544,1.2,2.4,False
389552,1.6,2.8,False
389559,2.0,3.4,False
389578,1.8,3.2,False
389622,1.2,3.4,False
389662,1.6,2.4,False
389672,1.0,2.2,False
389746,1.25,3.0,False
389753,3.6,4.0,False
389799,1.2,2.0,False
389804,2.6,3.8,False
389821,4.2,4.4,True
389836,1.8,3.0,False
389844,2.8,4.2,False
389845,1.2,2.0,False
389853,1.75,3.0,False
389860,3.4,3.6,False
389907,2.0,3.6,False
389911,2.0,3.4,False
389919,4.0,4.8,True
389937,1.0,1.4,False
389956,3.0,3.8,False
389961,1.2,2.2,False
389984,2.6,4.4,False
390004,2.4,3.6,False
390014,1.2,2.2,False
390024,1.0,1.2,False
390029,3.8,4.2,False
390039,1.8,3.0,False
390040,4.6,4.8,True
390045,1.0,2.4,False
390056,2.8,3.4,False
390062,2.2,3.6,False
390067,1.6,2.6,False
390071,1.8,2.4,False
390117,2.4,2.8,False
390130,1.0,2.2,False
390132,1.0,2.6,False
390135,4.4,4.4,True
390161,3.4,4.2,False
390189,3.2,4.2,False
390198,1.0,1.8,False
390207,1.6,3.2,False
390209,1.8,2.8,False
390216,1.4,2.6,False
390266,1.0,1.8,False
390282,1.6,2.0,False
390435,1.4,3.0,False
390447,1.4,2.2,False
390451,2.0,2.8,False
390459,1.4,1.4,False
390475,2.6,3.0,False
390479,1.8,2.2,False
390486,1.0,1.4,False
390508,4.0,4.4,True
390532,2.2,4.0,False
390539,1.6,2.4,False
390543,2.8,4.0,False
390562,1.0,1.8,False
390569,1.2,1.8,False
390576,1.8,2.8,False
390585,3.0,3.6,False
390651,1.5,1.5,False
390662,1.0,2.4,False
390671,1.6,1.8,False
390705,2.0,3.0,False
390707,1.0,2.0,False
390714,1.2,2.2,False
390716,1.0,1.75,False
390732,3.4,4.0,False
390741,1.25,1.75,False
390754,1.0,2.6,False
390768,1.2,3.2,False
390773,1.0,1.4,False
390780,2.0,3.0,False
390797,2.25,3.25,False
390819,1.5,1.5,False
390825,1.6,2.4,False
390838,1.0,2.4,False
390869,3.4,4.0,False
390896,1.4,2.2,False
390912,2.0,3.0,False
390913,2.2,4.2,False
390942,1.2,2.6,False
390949,1.0,1.25,False
390966,1.0,1.5,False
391002,2.6,4.2,False
391005,1.0,2.4,False
391026,3.6,4.6,False
391036,3.0,3.6,False
391042,1.8,2.8,False
391062,1.0,1.5,False
391064,1.2,2.6,False
391074,2.4,3.6,False
391088,3.4,3.6,False
391099,1.8,2.6,False
391110,2.0,3.0,False
391119,2.8,4.4,False
391121,1.0,2.6,False
391125,2.0,3.4,False
391139,4.2,4.2,True
391141,1.8,2.6,False
391152,1.0,2.8,False
391180,1.8,3.4,False
391204,3.4,3.8,False
391248,3.8,4.0,False
391251,1.6,2.6,False
391265,1.0,1.6,False
391286,1.2,1.2,False
391294,2.6,3.6,False
391301,2.0,3.8,False
391303,1.2,2.2,False
391305,2.4,2.8,False
391376,1.8,2.6,False
391392,1.6,2.0,False
391394,3.8,4.0,False
391401,1.0,1.5,False
391404,1.4,3.2,False
391421,2.2,3.4,False
391423,1.0,1.2,False
391432,1.4,2.0,False
391435,4.0,4.4,True
391436,1.66666666666667,2.33333333333333,False
391458,1.5,2.5,False
391471,1.8,3.2,False
391499,2.2,3.2,False
391509,3.0,3.8,False
391518,1.0,1.2,False
391570,2.0,2.2,False
391577,1.2,2.0,False
391602,2.0,2.8,False
391606,1.0,1.4,False
391634,1.2,3.0,False
391664,1.0,1.2,False
391701,1.8,3.6,False
391711,1.4,2.2,False
391724,1.2,1.6,False
391738,4.8,4.8,True
391778,2.8,4.0,False
391841,2.2,2.8,False
391851,3.2,3.8,False
391855,1.0,2.2,False
391884,2.0,2.25,False
